case,title,source,link,query,date,xlm_score
SVB,Silicon Valley Bank shut down by US banking regulators - Financial Times,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE9icHJ6Q0s5NFpyLTJwblZUdVE5MnFEVDBQdmY0LXVTQmZEVVBXZU42TzVTeFV3dGliOV9udVJGRUdnN212UV9xZVlQakhfNkxWeFFSWnNvaFV6TnFWSmFfS0tFTU1FWWY2YkVRQ1BSSEQ?oc=5,"""Silicon Valley Bank"" bank",,-0.7248281240463257
SVB,Silicon Valley Bank collapses after failing to raise capital - CNN,CNN,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBxM0RjanNlOURsaW4zRkJWVXRQbndrdnhzMVdEUUdvYlFrSXBxbm5HOHZnbW9hOGE5SFY1NU5Rb0tOX1k4OXFoblZEeGZYOXpkaFRWMHJtcU9YalV1ZEE?oc=5,"""Silicon Valley Bank"" bank",,-0.8939961194992065
SVB,"Silicon Valley Bank Closed by Regulators, FDIC Takes Control - The Wall Street Journal",The Wall Street Journal,https://news.google.com/rss/articles/CBMizgNBVV95cUxQSzBmdmlMYU55elNUVl9BeHF5NGdqcDZjVEo3aXZvRlJMa1ZmSEd2WUR3SUxvdXhlSGltcTltaTVnUXpHTzgzSEVLbWZpSUV3LTlhcWNfMFRkTnVpRVd2OWhfcXAyQnpTWktBaXBwMmRTLXhhLXlLby15ajNoajYyMy04eHdRdTYwUmRVTkxLelJ3T0lIOHJGZ0JmWGNQU1pZejlfb2xiUkNyZldpWHQ2WHVicTVpYVZpZkFPcTZxRU5oaUc4SXlhcVdveFJNc1E1QkhlLUxBVXJXY3VycTRORXV0VUZVRGR2ckpZU0NnNlg0LUJNMEQyWFozM2hnS1V2TTY3VXE4V19salJyWkh4dDBDYTRzNTRFcWNYSEhQWkNNMWhWT1hNbS0xNFFtOW5YV0N5ZzJ6czBKNVhLUGpRWVotX1hTMlc0cnFXTlJfUml2SktfTkd3cUd6YklXYkpkd1hrN3ZBUXRLSWlVWHNUUmxxODNWZ0tlSGZ3WnJWUjRvV2VrUVF2U0xtWnZFY0hsY0FTaXFsejhCbG02OHB0RHZMOUsxY3FYdk9scDB5bE15Umx1bnJIdnJTbjNBQmxUbDNVaUpmeEhzenVYVVE?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Update: Top Depositor Questions on the Silicon Valley Bank Receivership - White & Case LLP,White & Case LLP,https://news.google.com/rss/articles/CBMipgFBVV95cUxPdE1nYVloQmFEa3NaX2EydnpiUThYa0tCdFRCMVE3OEc0ckdjaUQ5bUI5WERTbGM3RnhRbG4xNHhDR182STZZTlFKd3c1ZElSWkFDdEw5Z2RUemM4ZDFtWlJULTFveHlrajRRV1lXb1ZDQWhvVzFfVlNHaV9Ic3NPeXlkUEVvRXNRckZLQWk5ME9xdy1FeWxyXzRZZUdKRk8zczh6eFln?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Silicon Valley Bank drops another 60% and is halted Friday as it's shut down by regulators - CNBC,CNBC,https://news.google.com/rss/articles/CBMitgFBVV95cUxQcXJHMGc1Uk1uS0R6UzVlckN0RV8yVnpoUVRXU1NmUThXUFhrTy1VRlFXNndVUl9lZHJIeFhKT3VXdHh2TFl1UGV6NkJpNDVhMDRfNWxSMzRJdDZzUThTTUFTVnFWbl9SR0JsRjdSNTYyX1RRRHFEdzZidExOR3VmUk5ISlJuOFNlZmt0RUtURnIwd0dzU29sdmtGYlRCdDhMcE9QR1BvcXg4c1pKV1lkbDdTX2hwQdIBuwFBVV95cUxNNHNfOVVsV3RRRkhGa2FPYnJ1Rno2d3BSNFY0VnR5Znd3Zkh6UjlOQWlpdGxLVU0ydmVTbE1na1d2Y25YbVBxNDE5Wm84UjhpTXVod2xWNGNEbkZ0Rlo3LUVqOC02U0lNS19KOW5jVXNrZFVDaTg4ZUt6M0VlQ2wtZ3ZpNXZRZVNwZDdDYXB6eUJDTnNUOFRzejhmYjBhS3RJdndYaC1iclRTMzlDTExTMVJpLTJ5Skd2T0FN?oc=5,"""Silicon Valley Bank"" bank",,-0.7131089568138123
SVB,Explainer: What caused Silicon Valley Bank's failure? - Reuters,Reuters,https://news.google.com/rss/articles/CBMimAFBVV95cUxOeWV4a3lGRDlqTjZvM1NoZDl5c21tRExuNXphU211MFJ6cjZQcDJ0Z0JqVVYyZlpRSlk2a1pLNzRuLWh5VEFweDVKUC1NVXR2Y1ZLaWN6VXhpdVozNEFZalRqcE9sZndnLVBVbWw5Z0hYQ2FscE1sWmhtcFlUbDQzbUpYUkRiaTVXWmlJUE1wUlRSMFREXzJpOA?oc=5,"""Silicon Valley Bank"" bank",,-0.5161277651786804
SVB,Update from Silicon Valley Bridge Bank CEO - Silicon Valley Bank,Silicon Valley Bank,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPQlZENW5sRVdYMmhNbHRwUzVXR3c0Vm9iT1FlT0U5b25TNGFfazhrdXBpZnZxTkYyMnBvTm45czdhUThfUDNGenlVVlJlcXRlOHNveEEzYjFkOTdOaFJDS2p0VXM2cGRKRjlvSDlGanJXdi0yMlhWWl9QNmkyOEMyQjlSNnRKVFNP?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,HSBC buys Silicon Valley Bank UK | HSBC news | HSBC Holdings plc - HSBC,HSBC,https://news.google.com/rss/articles/CBMilgFBVV95cUxNZUxKa3NNMFdDWTBHMUp5VExKbnE0QUNKRS1BRDMzTWtFdmZzWTR0eWRDd0RFR2w1ajU4cnF1NWdSWUpYY0g4c0EwcVV3b01zQlBrUTNyQzBET3l5aHU0andfNmw1Vm1FNVEzN1hQY3pWbUw0YVk0eHJCajlJOE11ZEVyam9hU3VPV2NHWTZ1bU9qbnpISGc?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,The impact of Silicon Valley Bank’s parent’s bankruptcy filing - Norton Rose Fulbright,Norton Rose Fulbright,https://news.google.com/rss/articles/CBMiywFBVV95cUxOUXVhOHppbGJsT2t5Sl9nRzVZVFNWSFJzX2ZCMjZGSHExaFRlMHpBOExCblpQN0NaanJ1dFRiaHVUM3U5T0tmbnd2cVBva2p6Qlpma1V4RUpQenkzNHRKNENJbndqa2FfYWZKVlZYVkRhMXNhbHk5RDduaUFIWnZLSk5YQ25DTjYyWGlzNkRULTRnUVRSdm9vaUhKZzFJdkNCSFlNRDRVUUx6eVFHT3lIWTJKWW81Um1xRVp5dFUzbUZLZ0U0NHdLeDFxYw?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Silicon Valley Bank UK Limited FAQs - www.hoganlovells.com,www.hoganlovells.com,https://news.google.com/rss/articles/CBMihwFBVV95cUxQbS1nRWhseUpsNVp6NTVaVm9qY3ZfRFl5N0JrZEZfN216dmxIaTRkYU1KMUU1Unk1VXBSZWx4UUJkRzRQWDV4dkh6bjVQSVh5SDRxbEhEcTQ2SzdQUHRkZkJUWTBESFhiaTJ3cUlzV2Y0UUMyWXdyWnFGN0o5ay1zcDg5Q0JKT28?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Billionaire David Tepper makes wager on Silicon Valley Bank debt - Financial Times,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE9yaklQRUxnS3NfSnZHbHJzcHl2MVdpV3YxZXlTWU9aWDlZQkJHT2t1UUNyZWN2ZUJsUEdjQnJtVTZYckxaUnpTR3J0dHhOa1hqUGJCZngwVTgtcDN6b3NfN1NtU1hKc1N6eU9JTDRMMXU?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Silicon Valley Bank Developments – Q&A for Startups and VCs - Mayer Brown,Mayer Brown,https://news.google.com/rss/articles/CBMitwFBVV95cUxQV1hYUjNIZTJRaDlTdWloZUthUVJTT08xZllfTTdKNnRueE8zUjBIVWc0TFpvazhXNFo2ZXZXUzBZWi01Zm84U0pvLVctakNkbmtCMHBBS1lLTDZrcjM3am5hNElpVVNrUWUyaGpZYUF2WmszNkh1dWJ5YVlMdVdoWUJpdzRWeTlfWFBtczEyUnduX3lsYjduTlF3YUJ6bUd2N293WTF0YTFlakkxMTAxeGlfakFENU0?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Silicon Valley Bank: ¿qué significa su quiebra para los mercados y la economía? - Schroders,Schroders,https://news.google.com/rss/articles/CBMi8AFBVV95cUxONmlWZ1E4ckNCaU12OEZnRTdzZHdLaGpSVVVZSUd3OGM3V1hwdXpPMTJzMmJkMWdXNmVfNnFqaDVjbUJLQmFVRjdyS0xBMkd4YWM2cTRaMEJ4SlF0NlV5WVVWN2lGVmhlMWlrMm5XVjRDS1lZOXVld25Nbm5BMFp6bVcxaXFMdmxjR0hTMWFJUUhOUTZJbGJfcFhaOXdhQ1g2em9iMjgtU2tuVzZMNnJrSUVBRFI3SnlaRE1OMndPZFdXdVZlSlBDV1l1dU1keFNMWklYTFZWNVNVNVNqeEowY19iMXZLNmxHeWdSbGx3Zl8?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,La matriz del Silicon Valley Bank se declara en bancarrota - EL PAÍS,EL PAÍS,https://news.google.com/rss/articles/CBMipAFBVV95cUxQMzc0RjRTMDg3U1VHbFptbEZxVU5rb1k0dkJ4bGdhY2M5S0U3TnFOV2lIRWFyWm1fT0J2UnJfaS1mSEdRUWo0dEYzcHRmT2F6MHctbFdMM2g0Sjg1WVFSUm13Tzk4cTN1QUtaMUZiakpWeEhFMklROW5HcGVUZkxnRjBLZkhVeElMQkVaNk81WUtuSGVXNDVyUmJmUF9iWVBuQWtyUNIBuAFBVV95cUxOWEY2aUd6MmNkUXNmRW5yaTdHalRrYUUtVi1kd0VCcEJlZ2R2TjMtM1d2NzNlNkNlV1dQY2Y4WDBjaG1uNFpzNzFhcHNJSmlmWmk4Y1FNWWlHLV9yWDJoVXpHNjZ4X1dLMkp2MXRTN2hhLUpGekdvUGJEekxDcW9zckxzdTBrdm9PNWFPSm1KOWRaejZNUE5Nck96OEYwZDR1OWxBQl9FSnZ4LUhLUWNXd2RKUUNmclFi?oc=5,"""Silicon Valley Bank"" bank",,-0.8567562699317932
SVB,Cómo impacta la quiebra del Silicon Valley Bank a bancos y empresas en España - Newtral,Newtral,https://news.google.com/rss/articles/CBMie0FVX3lxTE9NUm9ZNlhzU180VC1PSEFreUFOUjBldVF3djJIYm1wZWdPeWM0LUVORGN2Zmp6YzFPQURfNkk2SnZQOXdKTkhhVHBZUnMwdTZqcDBqMzZTUHdUUW9vWUNBU3A3TUxBUFAtaWhZbWR1SWpYcHJVLU9tQ3Jwc9IBgAFBVV95cUxPR1pnUVh6MjZ1S0lnaVp5X09ySzBac2FEOENyeVA0WmpoSGJQMWNhQ3BDUTQ5ZlhHN2tkTFBMNkRqWEJvN3dxUHQ0QWkzaGFsdmk4MmhrRWcweTUyUTROR2FNVmdTSU14N0JPYWlBVVNMX1IwVlNGaDJaOU9DMk5GSA?oc=5,"""Silicon Valley Bank"" bank",,-0.6481673717498779
SVB,¿Qué ha pasado para que el Silicon Valley Bank haya tenido que ser rescatado? - The Conversation,The Conversation,https://news.google.com/rss/articles/CBMirwFBVV95cUxNQW1SdUZKNHZJZWxicEpzcVBZX081UEFBdnFhd0hfWXQ4TTBZb2pHSTRFYXlhMXJZM2w3N19MVTFtVmxIMTk1cTVuV1BmUXFoclBwbkYxMWl2YXB5M2JhT0Q1aUJ1R3hUY21LUHNVMFNyS1VwUUxhS1dSdnZEdlhjWHQteHozek12YUNhTUtXRXNsRVdMYXAtdllmZUFfRnQyQWVZU1Vfb21ERUZQU2t3?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Lecciones y dilemas de la quiebra del Silicon Valley Bank - EL PAÍS,EL PAÍS,https://news.google.com/rss/articles/CBMiowFBVV95cUxNUVhKeGU0enBJZExjN19FbTl1XzBxb3c0NTQtSEtfQmtoY3pJYkxndjFaSlM4OFZzNTNsS2FWZ1RCakRlTG9aMGY0ZURsOFRtNks4N0ttN2ZqblFBRDY4YncxNVhhZUxkQk9jR3lweVYtbDNrak9PZTc5MUdoOEl6SDFyT2pWZ2tjV3REc3BGRXJEODlaNnJVS2ExMDhFY0QyOEdN0gG3AUFVX3lxTFBMeU5IVkpXdVFLM1hCTnpvS3VmR25TMzZmSzNGb1NiRHFIOC1VRmk0bENLQUdmeWVneVpaTWhKNzNkcGUtcDc1YjlnaWpEOUUyel9yZDEzTVQ5Sl9Jc1haY1FRb0JSYnZieGswRnBmU1JmaWlaZU9tNHZNakxIWWtzLUtORm1sd3l3dTJLeV9hMGNFSFFNeDdicW5fdkZLMm5DOS0teFEydnhPbG5xVE1ua2NaNzdhbw?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Quiebra del Silicon Valley Bank: causas y consecuencias - El Periódico,El Periódico,https://news.google.com/rss/articles/CBMimAFBVV95cUxPeVlpbkhfQ083d0xad2hvTmN5WnMtMDBHald1SVFrNEtreUxyV2dudG9PYUxVNFJyNzQyQVdvdTRzTGhFVkV4TnFvcVY3cXlINERCTVhIQ0RZVzdQMjZHWFJKcFVEeEtERFVzTmlKQTcxdWZqeE1GbTJoS3F4RTRhWk9hRFY0bTBNM2xRenEwbVFuRXZTcFcwLdIBmAFBVV95cUxPc09mVUZzV3p0aDd3T1ltWTlpTy1HSXcwMDVWaWl6a29lU1pXeld5X1VUSUFKZGlqWFhnMmpjcmJvMmQxM3Bub1lNZ3N3YU9JTXE3dVUyajlXY2NRc2xGbXY4REZxUUF1QTI0QkdBdzFNRzhJQWRyWFE3RVdwZjVXcEZmTUI5Q056dXE1MlVjMHhmb3BCeU51WA?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,HSBC compra por una libra la filial del Silicon Valley Bank en el Reino Unido - RTVE.es,RTVE.es,https://news.google.com/rss/articles/CBMitwFBVV95cUxPMTljbmVaWGZjT1h6MlNLVlJmRDVEVEQwQXpRZUwtdXBLdGVTTFU5eHhMRzg2N1JmLVhhYjBuaGRkNnZwMnljZ1V1VXFaaG90b1N6QVRiTzJTNFBEU1JNcWxrdWtpdTUyZUp3WEZET0dvUFN4d0NLVUJYUENkYnNsZEt2YVZSb1lBY0tNWTU3OU1DNWdGX0JZQ2hnQV9nVEE1SlpXVFdfa2pZYm95VFVpNThEdmdVREnSAbcBQVVfeXFMTUR6dFVSTnFORHVKeGladXdRZFpsNTA4aHhYMi1RSVpiSFFLZmN2WEpCcTlLVHYtaWdjc1J2b3NhZmJGQXZWWXZWaWxMYk83Uy16c2ZzaU1MMm1BRXJFSTk0TUJkQzFORl96ck5uMDlHcjIyd094RjVSNkFSVm41QWNjR1JDajZNVGdWN3N0QUNEa180Q1NnM1JLTmxwc01tZkNwaXVqbGNoLVdiYlZjU3Q0RGR1VjRn?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Silicon Valley Bank: 3 diferencias entre el colapso de esta entidad financiera y la crisis bancaria de 2008 - BBC,BBC,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBfRkZ1OEpXRGdodDNldXZPaGhxLXZISnhNMnBjR0psZEVGTkUxRWFXb0JqUTl6MGxDdzlUWXl4S2FZbjVORnlqcVEtNXo1OFNOUFhydEtB0gFbQVVfeXFMTmxWbmY5Z2taS0FtTkE3ZllHa3JOSGhZVTB5N3lBNXhvU181c0R6TF92SUVtMXh1UUNBY21takNwQmVQWENEbHJSeGlfR2pyQXpnaUJlYzhTT0dVdw?oc=5,"""Silicon Valley Bank"" bank",,-0.6257243156433105
SVB,"La historia y caída de Silicon Valley Bank: un milmillonario avispado y un banco, nacido de una partida de póker, que no supo apostar - Vanity Fair España",Vanity Fair España,https://news.google.com/rss/articles/CBMigAFBVV95cUxQa3o5M2ltZmpCRGtEUE0wQ0l4OE1VWFg3NmVud194UkNSZTMxcDhTQ1pzcWl0QWRsMzJVVHYyOWdCUk9qSVl6azNJdUZCSjBIOW45UUVnMWU1VDhMQUFldmFiVllyN29EeGh3N1lKUWxpZ1RsajM3dDE4MnRFcW9NMA?oc=5,"""Silicon Valley Bank"" bank",,-0.7892165780067444
SVB,"Sí, la gran quiebra del Silicon Valley Bank puede dar un respiro al bolsillo de los españoles - LaSexta",LaSexta,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQdmVydUZYRkYtSm1oZmlwU2dZUExxN1E3TGsyTnBnaWVKekp3VVcyM0ZveVJGcEJDcVdZNEh1T1JQbjhnUjJ4MkEzTEoyblVsa3dxaldKQVNRM3RmMndDdmd4Yl9QX29WcDh5Z0xHQlhsWkxNa1lEZWMwQ0NnWWlsdEd3blpaZk1GMjdLc2EyS0NNNWZ4UW5uNFRoa0ViVFZPUVFmM3Y5cG9sRXV6NlJZM1NCaGtiMElMbFBlUzZZemwzNU9WS3JCLUotRU4tSy1EUUxZdWtqX2gyc1drbHBCUjBUZjRtNFlzbHg00gHrAUFVX3lxTE9XN1hGWGg1cG1vS3E5MWcyMjBQcFpMbUpBZGZySUYtZjRzaVd1R01QVnhYc1d6dXR2TGpUNUVtMHNjajgyejlVYUpneHY4aXdHcFEzMEdLRFg2YmVQc04yOGdRdG51RFd4X3MtVzFqaU5tV2YzbHdRdER1WHhCVVNLenZoaVp4SjhLS29DOEZDM3ZKTDhSajZfUy1aaVJwelB2TzRTLW5GU244TFp1b2JOaWJxMWFfOFJ1bGo5bFFqR1hOSlNUZnNmQ2NTMnUtdTE1TUl5ZkVIUXhLLXQ3NXZ6Tm1kLTdsMFJLRmc?oc=5,"""Silicon Valley Bank"" bank",,0.6530505418777466
SVB,El impacto en Europa de la quiebra del Silicon Valley Bank - dw.com,dw.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxNcjNHa012WEdwT2IyUW4xb2hva19tMm5zOTJVOTR1UFBzQkItZHFvdWhYOXB1cllsQUVWTS1PV2oyS0tMazVpNTEyUGxoZ2Nyc1N4Y3NULWxTX1FmM3pqVnFBTF9Iald2NENUVFhwa0tkZXVzd2JOdnVHTFRBdHlGSG9LZ2VWa3hiMUY4MWdNdlFMakMyVEHSAZYBQVVfeXFMTlFyZnlUT1ZiY0lmN3lNT1dYQnRUV2RNSGFCdUhrZGVvTk1PZ0dsMnBYalRjOWhYM2RKQWpWRGhGdDAzbG9QSHVnTmtncVMtN3hkR3FFdTFzb2pxTGw5RHp5cm5qeDZpUUFpM1NUd3ZKUEZHdXE5MU1xdEZjbUNiUW5RcUwybGlpb3NySXEybGNHVGdybE93?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,La empresa matriz de Silicon Valley Bank se declara en bancarrota - noticiasdealava.eus,noticiasdealava.eus,https://news.google.com/rss/articles/CBMioAFBVV95cUxPNThQSm9wRmFNSzBQY3FwcWdqVVBucE9ZLXVXM0FleXloa2JmVWJIV2dpb2FlWmlodjlsSWZGeEdHbDFFa1ZVNnlIdU91SEdZdjY0YmtZQ0FwWmtxTjlBVE9CQnh4Z09YbTZkTVhuX3UwbjFhWUg1YXpNb2o1Uy1FcWNLRU9fekVMRzRLYmdaemZzVlMwSWU1bE0wR0g2akNI0gGmAUFVX3lxTE9BUUNCZ054YjVvb1NWeTZ3b0p0dzZ0cGpmbDBYT3ZLM2RLak91TVdjYmNCYV9YUkZyUnRoMkYzck01Y2wzT1gwWVh5TzY2NDIxMFpXc3lnbjJJbE5NTHZyYmgxbmU2RHRXSlpnVlhTZkwtTHZmSGlCQ3ppdHZUSHIxTDNjSnE0NzlIY2t0V0RCOWxOckt0R1Z1SW1jZlFwa1FSczFBR2c?oc=5,"""Silicon Valley Bank"" bank",,-0.8678964376449585
SVB,Los dibujos de la economía: la curva invertida de tipos y la caída del Silicon Valley Bank - The Conversation,The Conversation,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPOE43OW54Y0d3cG1pTC1jeTlPWmw2SXZpbFVIendtXzhFYTlSWWJYM0lQQ1hnZnZQYklFbHZkeFQ0LW5ZYXkyYUlSOHZ3Smc4NzlUTmxOQmtRWmQ3X3RfWmlJd20zZUJCU1N1S3Q2ajY0OFNKem93aDNYT0FDc3dtWVVMMjVuLVdna2pjQlFPdFZUMkF4X0dELVdFNnQ4YW9zdjJZbWxVVTVSYlluVmwxTTJFZkNMTmpzc1pyOW5mMFBodw?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,Lecciones de comunicación de la crisis del Silicon Valley Bank - Forbes España,Forbes España,https://news.google.com/rss/articles/CBMioAFBVV95cUxPUkJqNWxoTXRvWXNFT18xNGFjVW5OUUxJaEJVVGJJQkdfYlFrb2YxN0MzQzZ1X0djdC1KMU9tTGRuRUhIam5lU0FxaDhBYmtKcUNzSzV1RlgyTU4yMUluaEdzanZ0YU1NcHRHTmRTZUZtakFjV3lmbVFUcERIUlotdTJFblNFNFRqcUtYSDFvT0xFLTFsMm9NVDh6QjNZQzJK?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,La caída del Silicon Valley Bank invoca al fantasma de Lehman Brothers: ¿seguirán cayendo las fichas de dominó? - 20Minutos,20Minutos,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNdkFtMzA5OTRNbkZLdEdRM3JwNzBXMGQ4czdQQ1hyemd4MG5MOTB6aUYwTC1NaTJiWW4wY29uV0Iyc2VWZmhzM2JNazhJU0wzNW05bV9JZU83NHBybjFlMzRUS09BaWlmb29jOEZjVXRKeWFZb3BPc01vbXg1TlVWaFlGRFNpa1NLYW5CVjhILVZRcE91ZGVYb2tkS1VTa2NiU0V1ZWdJNy1jY2dHUEpnNno3VEl6Y3pVeDNZRVE4UHcxc1NKSXBUaldZc3I3bXhqVWwtQnlid0ZyWUtUVEJ5eDVJTWh0QQ?oc=5,"""Silicon Valley Bank"" bank",,-0.6480675935745239
SVB,El caso Silicon Valley Bank y los emprendedores tecnológicos - latimes.com,latimes.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTkVsR2w4TldVZWRfUGhuWnVzT2ZOd1VfVlVaSUZDTk05bEZ2X3VRRVNxQjhBQ2RockNaTlB2dUFHWUh6Q3FjWDRSZ084X3BjNWZjc0tLRVkycWpLWXRjeDBFQTBMTEkzRnFZamJwcFpFS0xHLWJLaUFzRk1aSlhQNFAwMVByRWh1YUNfVDhlWEwzS0NnSHI3d1VuWVdIOXl0M05iT0JXYVhhazFHU1lDT3BiMkQtQmhQRGZldDhYSnI?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,"No, Los Simpsons no predijeron la caída de Silicon Valley Bank: es un montaje - Factchequeado.com",Factchequeado.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxNS0VfVzlHTEROVGVMTXd1VkF6ZUl6SGlSdU1zME5LUVdOMUFQdV9RTnBmYWhjZkdMc2E5UTVnUWdJUWIyQ05Zc0NSY25LWTlMX0NBTVRPYlRLR05Sd1B5WUtzR2hUVDNhckVKa0RxRXVQeTY3ZW41VDlhQk1va3M0bFRLVWwzMUtlaGRaY1hITWdkWDBDbTZ6UQ?oc=5,"""Silicon Valley Bank"" bank",,-0.7710242867469788
SVB,Colapso del Silicon Valley Bank: las diferencias con la crisis de 2008 - Diario AS,Diario AS,https://news.google.com/rss/articles/CBMinwFBVV95cUxOUWE1N1Nrd19LZ21QcXdVUXZycUFpVXMxd29kMndNQndrZVpIeVJ1cGlMT05OTHJSSGh4NVdobGxrZkhmTUFpQndlYXkzbjYzc0lLNEZEN1hrVEFJTzNVX2JHMWFjUVhEQUt3dGoweWFnVll3aHNVOTRYZ3BTcjZZUVNMWnRxVGtQY1Fsd05fZllsdlNRUWZHZ2k3MVBXNW_SAbMBQVVfeXFMTzNLT0oySjFVWlhpX1U0ekVNTlNXOThCSkhzbjBwX0lQRUxJaFQ2RmI4dGcyZUk2Z0hBZndIWlRXV3FBYjlEenhLN0Z3VUxLRG82dDZVT2hvNXFqc0drQWlMRngtT3JYcHc0XzFGRHcwVlkyb2RjQ2xoRlZoQ0tPZ0tkYXVQdk5aMC1FaV9xOG5yNHpUVWdyN0ZVSW9DVElRM240OTY0UzNBSVRPSFNycF9lVDg?oc=5,"""Silicon Valley Bank"" bank",,-0.6135936379432678
SVB,Así explica ING la crisis bancaria del Silicon Valley Bank a sus clientes - El Debate,El Debate,https://news.google.com/rss/articles/CBMizAFBVV95cUxOTUM2bUtXMUdSR2xPamFNTk5qTmxuX3hSbGlEUWpLSnpIVk1sYW9MNUM4bXg5RzJvVjlmZ0pwaFFFemhWd1dnMmxtTG1QdlNZRXRJVjItMzRrSDdtZXdnWWdVOUJVdE1jR1ZieGVCbXd3N2pPM3ZxcDJYN3g3T1FCYWY3blJsZGRrYlRvM0IzVW9RbGVzMVA5bWNSUGZrTnpQT2Q0N3gxaGNGbFlHQlg2OHFSWkFTQ0Z5LWwyNDlPQnJHVzBtY21SbEJCWDTSAdIBQVVfeXFMTXgwTDBodDJST0ZqdHhOcFNGYmlYdW9pUTI2LXNpUkdCTkFyNnJSbjZLbTRVandEMkxuMFh1N0hOcGg2MTNlbGl2REtQQWZadk1MbTJubGFtU3VhVTRwUDdNeGMtNXFTX0c0RFJudkZqOFhXQ0ctTEZCYUJnUXBhNDZoVWFKU1I2MWlCWUhkSmlrR2VpczFPNHF4UHpiVlNnVEtUZnRsNkcyVm1PNEV6YVk1OHV5ejI3Q29RRTRIOUc3VjRTd0ZvdG13SWhsS3NMdkl3?oc=5,"""Silicon Valley Bank"" bank",,0.0
SVB,¿Por qué los ahorros de los españoles están a salvo de la caída del Silicon Valley Bank? - LaSexta,LaSexta,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOQWNpOXNIamx2SENuU3hBN094N3JPT1BpMUhfRzJQYV9WeGY4OGRPNjVBa1A5VXduT05adWp5UTlhMlpTUmU4UFVESzJGU2s4Y0l3Sm8xU0Nyb2lLeEo3VkxfeXp4LW9vNkpsV0FOb3hxVTF0bUktRVJ4cEJ2c3hKdHNBbzJCR3hNbUZPZkJNWXpqZ1hScC0wdHdkc2p5bHhhbWxjeE5ndTg4VUdNNWJueEJtWDNYQ1V5eV9yZFNxQTN2XzdrV01DV3FQZjRmMXRCdTlBOXVB0gHWAUFVX3lxTE9YT2d1Ymw2am9UXzdfTjVnOWprbThtdEpUNHhEQzdKMGhCa2YxYTFPQWQzVTdPWUk3NG9ldVAtZmszQ2FGMTNnZ0dUeFlEUW50ZENOOFRaS2xoOGhFVWxiQmJLMnB0X3JqTVVGQ0tyUXY5c2pWUE9TaUluUl9ETXV6R0k4YS1Hc3Fqb1lJeV9YdFJLMDhOYWswYlNTdzVhQkVHYW5OVVZaRUd1alR2OTVPeUdHR09FOUhoeUx4VS1hdWdSRXZkdzZpSlJ5ZDJGdVB0OXU5U1E?oc=5,"""Silicon Valley Bank"" bank",,0.0
